"case_id","task_id","category","fixture_id","asset_ref","gate_asset_status","input_kind","lighting","background","garment_type","display_mode","resolution","cvd_profile","severity","expected_observation","required_metrics","provenance_class","consent_requirement","license_requirement","owner"
"PM-COLOR-P23-TEAL-NEUTRAL","T12","color_physical_lighting","physical-23-teal","artifacts/post_mvp/t12/physical/teal/neutral.*","TO_BE_ACQUIRED","physical_garment_or_swatch","neutral","controlled_neutral","color_sample","offscreen","native_capture","not_applicable","not_applicable","report level-two teal stability under neutral lighting or NOT_RUN","basic_color_accuracy;extended_color_accuracy;lighting_label_stability_rate;uncertain_output_rate;forced_low_evidence_label_count;color_name_margin","owner_consented_or_licensed","REQUIRED_IF_PERSONAL","REQUIRED","t12"
"PM-COLOR-P23-TEAL-WARM","T12","color_physical_lighting","physical-23-teal","artifacts/post_mvp/t12/physical/teal/warm.*","TO_BE_ACQUIRED","physical_garment_or_swatch","warm","controlled_neutral","color_sample","offscreen","native_capture","not_applicable","not_applicable","report level-two teal stability under warm lighting or NOT_RUN","basic_color_accuracy;extended_color_accuracy;lighting_label_stability_rate;uncertain_output_rate;forced_low_evidence_label_count;color_name_margin","owner_consented_or_licensed","REQUIRED_IF_PERSONAL","REQUIRED","t12"
"PM-COLOR-P23-TEAL-LOW","T12","color_physical_lighting","physical-23-teal","artifacts/post_mvp/t12/physical/teal/low.*","TO_BE_ACQUIRED","physical_garment_or_swatch","low","controlled_neutral","color_sample","offscreen","native_capture","not_applicable","not_applicable","report level-two teal stability under low lighting or NOT_RUN","basic_color_accuracy;extended_color_accuracy;lighting_label_stability_rate;uncertain_output_rate;forced_low_evidence_label_count;color_name_margin","owner_consented_or_licensed","REQUIRED_IF_PERSONAL","REQUIRED","t12"
"PM-COLOR-P24-SEA-GREEN-NEUTRAL","T12","color_physical_lighting","physical-24-sea_green","artifacts/post_mvp/t12/physical/sea_green/neutral.*","TO_BE_ACQUIRED","physical_garment_or_swatch","neutral","controlled_neutral","color_sample","offscreen","native_capture","not_applicable","not_applicable","report level-two sea_green stability under neutral lighting or NOT_RUN","basic_color_accuracy;extended_color_accuracy;lighting_label_stability_rate;uncertain_output_rate;forced_low_evidence_label_count;color_name_margin","owner_consented_or_licensed","REQUIRED_IF_PERSONAL","REQUIRED","t12"
"PM-COLOR-P24-SEA-GREEN-WARM","T12","color_physical_lighting","physical-24-sea_green","artifacts/post_mvp/t12/physical/sea_green/warm.*","TO_BE_ACQUIRED","physical_garment_or_swatch","warm","controlled_neutral","color_sample","offscreen","native_capture","not_applicable","not_applicable","report level-two sea_green stability under warm lighting or NOT_RUN","basic_color_accuracy;extended_color_accuracy;lighting_label_stability_rate;uncertain_output_rate;forced_low_evidence_label_count;color_name_margin","owner_consented_or_licensed","REQUIRED_IF_PERSONAL","REQUIRED","t12"
"PM-COLOR-P24-SEA-GREEN-LOW","T12","color_physical_lighting","physical-24-sea_green","artifacts/post_mvp/t12/physical/sea_green/low.*","TO_BE_ACQUIRED","physical_garment_or_swatch","low","controlled_neutral","color_sample","offscreen","native_capture","not_applicable","not_applicable","report level-two sea_green stability under low lighting or NOT_RUN","basic_color_accuracy;extended_color_accuracy;lighting_label_stability_rate;uncertain_output_rate;forced_low_evidence_label_count;color_name_margin","owner_consented_or_licensed","REQUIRED_IF_PERSONAL","REQUIRED","t12"
"PM-COLOR-P25-MOSS-GREEN-NEUTRAL","T12","color_physical_lighting","physical-25-moss_green","artifacts/post_mvp/t12/physical/moss_green/neutral.*","TO_BE_ACQUIRED","physical_garment_or_swatch","neutral","controlled_neutral","color_sample","offscreen","native_capture","not_applicable","not_applicable","report level-two moss_green stability under neutral lighting or NOT_RUN","basic_color_accuracy;extended_color_accuracy;lighting_label_stability_rate;uncertain_output_rate;forced_low_evidence_label_count;color_name_margin","owner_consented_or_licensed","REQUIRED_IF_PERSONAL","REQUIRED","t12"
"PM-COLOR-P25-MOSS-GREEN-WARM","T12","color_physical_lighting","physical-25-moss_green","artifacts/post_mvp/t12/physical/moss_green/warm.*","TO_BE_ACQUIRED","physical_garment_or_swatch","warm","controlled_neutral","color_sample","offscreen","native_capture","not_applicable","not_applicable","report level-two moss_green stability under warm lighting or NOT_RUN","basic_color_accuracy;extended_color_accuracy;lighting_label_stability_rate;uncertain_output_rate;forced_low_evidence_label_count;color_name_margin","owner_consented_or_licensed","REQUIRED_IF_PERSONAL","REQUIRED","t12"
"PM-COLOR-P25-MOSS-GREEN-LOW","T12","color_physical_lighting","physical-25-moss_green","artifacts/post_mvp/t12/physical/moss_green/low.*","TO_BE_ACQUIRED","physical_garment_or_swatch","low","controlled_neutral","color_sample","offscreen","native_capture","not_applicable","not_applicable","report level-two moss_green stability under low lighting or NOT_RUN","basic_color_accuracy;extended_color_accuracy;lighting_label_stability_rate;uncertain_output_rate;forced_low_evidence_label_count;color_name_margin","owner_consented_or_licensed","REQUIRED_IF_PERSONAL","REQUIRED","t12"
"PM-COLOR-P26-ORANGE-NEUTRAL","T12","color_physical_lighting","physical-26-orange","artifacts/post_mvp/t12/physical/orange/neutral.*","TO_BE_ACQUIRED","physical_garment_or_swatch","neutral","controlled_neutral","color_sample","offscreen","native_capture","not_applicable","not_applicable","report level-two orange stability under neutral lighting or NOT_RUN","basic_color_accuracy;extended_color_accuracy;lighting_label_stability_rate;uncertain_output_rate;forced_low_evidence_label_count;color_name_margin","owner_consented_or_licensed","REQUIRED_IF_PERSONAL","REQUIRED","t12"
"PM-COLOR-P26-ORANGE-WARM","T12","color_physical_lighting","physical-26-orange","artifacts/post_mvp/t12/physical/orange/warm.*","TO_BE_ACQUIRED","physical_garment_or_swatch","warm","controlled_neutral","color_sample","offscreen","native_capture","not_applicable","not_applicable","report level-two orange stability under warm lighting or NOT_RUN","basic_color_accuracy;extended_color_accuracy;lighting_label_stability_rate;uncertain_output_rate;forced_low_evidence_label_count;color_name_margin","owner_consented_or_licensed","REQUIRED_IF_PERSONAL","REQUIRED","t12"
"PM-COLOR-P26-ORANGE-LOW","T12","color_physical_lighting","physical-26-orange","artifacts/post_mvp/t12/physical/orange/low.*","TO_BE_ACQUIRED","physical_garment_or_swatch","low","controlled_neutral","color_sample","offscreen","native_capture","not_applicable","not_applicable","report level-two orange stability under low lighting or NOT_RUN","basic_color_accuracy;extended_color_accuracy;lighting_label_stability_rate;uncertain_output_rate;forced_low_evidence_label_count;color_name_margin","owner_consented_or_licensed","REQUIRED_IF_PERSONAL","REQUIRED","t12"
"PM-COLOR-P27-DARK-ORANGE-NEUTRAL","T12","color_physical_lighting","physical-27-dark_orange","artifacts/post_mvp/t12/physical/dark_orange/neutral.*","TO_BE_ACQUIRED","physical_garment_or_swatch","neutral","controlled_neutral","color_sample","offscreen","native_capture","not_applicable","not_applicable","report level-two dark_orange stability under neutral lighting or NOT_RUN","basic_color_accuracy;extended_color_accuracy;lighting_label_stability_rate;uncertain_output_rate;forced_low_evidence_label_count;color_name_margin","owner_consented_or_licensed","REQUIRED_IF_PERSONAL","REQUIRED","t12"
"PM-COLOR-P27-DARK-ORANGE-WARM","T12","color_physical_lighting","physical-27-dark_orange","artifacts/post_mvp/t12/physical/dark_orange/warm.*","TO_BE_ACQUIRED","physical_garment_or_swatch","warm","controlled_neutral","color_sample","offscreen","native_capture","not_applicable","not_applicable","report level-two dark_orange stability under warm lighting or NOT_RUN","basic_color_accuracy;extended_color_accuracy;lighting_label_stability_rate;uncertain_output_rate;forced_low_evidence_label_count;color_name_margin","owner_consented_or_licensed","REQUIRED_IF_PERSONAL","REQUIRED","t12"
"PM-COLOR-P27-DARK-ORANGE-LOW","T12","color_physical_lighting","physical-27-dark_orange","artifacts/post_mvp/t12/physical/dark_orange/low.*","TO_BE_ACQUIRED","physical_garment_or_swatch","low","controlled_neutral","color_sample","offscreen","native_capture","not_applicable","not_applicable","report level-two dark_orange stability under low lighting or NOT_RUN","basic_color_accuracy;extended_color_accuracy;lighting_label_stability_rate;uncertain_output_rate;forced_low_evidence_label_count;color_name_margin","owner_consented_or_licensed","REQUIRED_IF_PERSONAL","REQUIRED","t12"
"PM-COLOR-P28-PEACH-NEUTRAL","T12","color_physical_lighting","physical-28-peach","artifacts/post_mvp/t12/physical/peach/neutral.*","TO_BE_ACQUIRED","physical_garment_or_swatch","neutral","controlled_neutral","color_sample","offscreen","native_capture","not_applicable","not_applicable","report level-two peach stability under neutral lighting or NOT_RUN","basic_color_accuracy;extended_color_accuracy;lighting_label_stability_rate;uncertain_output_rate;forced_low_evidence_label_count;color_name_margin","owner_consented_or_licensed","REQUIRED_IF_PERSONAL","REQUIRED","t12"
"PM-COLOR-P28-PEACH-WARM","T12","color_physical_lighting","physical-28-peach","artifacts/post_mvp/t12/physical/peach/warm.*","TO_BE_ACQUIRED","physical_garment_or_swatch","warm","controlled_neutral","color_sample","offscreen","native_capture","not_applicable","not_applicable","report level-two peach stability under warm lighting or NOT_RUN","basic_color_accuracy;extended_color_accuracy;lighting_label_stability_rate;uncertain_output_rate;forced_low_evidence_label_count;color_name_margin","owner_consented_or_licensed","REQUIRED_IF_PERSONAL","REQUIRED","t12"
"PM-COLOR-P28-PEACH-LOW","T12","color_physical_lighting","physical-28-peach","artifacts/post_mvp/t12/physical/peach/low.*","TO_BE_ACQUIRED","physical_garment_or_swatch","low","controlled_neutral","color_sample","offscreen","native_capture","not_applicable","not_applicable","report level-two peach stability under low lighting or NOT_RUN","basic_color_accuracy;extended_color_accuracy;lighting_label_stability_rate;uncertain_output_rate;forced_low_evidence_label_count;color_name_margin","owner_consented_or_licensed","REQUIRED_IF_PERSONAL","REQUIRED","t12"
"PM-COLOR-P29-CORAL-NEUTRAL","T12","color_physical_lighting","physical-29-coral","artifacts/post_mvp/t12/physical/coral/neutral.*","TO_BE_ACQUIRED","physical_garment_or_swatch","neutral","controlled_neutral","color_sample","offscreen","native_capture","not_applicable","not_applicable","report level-two coral stability under neutral lighting or NOT_RUN","basic_color_accuracy;extended_color_accuracy;lighting_label_stability_rate;uncertain_output_rate;forced_low_evidence_label_count;color_name_margin","owner_consented_or_licensed","REQUIRED_IF_PERSONAL","REQUIRED","t12"
"PM-COLOR-P29-CORAL-WARM","T12","color_physical_lighting","physical-29-coral","artifacts/post_mvp/t12/physical/coral/warm.*","TO_BE_ACQUIRED","physical_garment_or_swatch","warm","controlled_neutral","color_sample","offscreen","native_capture","not_applicable","not_applicable","report level-two coral stability under warm lighting or NOT_RUN","basic_color_accuracy;extended_color_accuracy;lighting_label_stability_rate;uncertain_output_rate;forced_low_evidence_label_count;color_name_margin","owner_consented_or_licensed","REQUIRED_IF_PERSONAL","REQUIRED","t12"
"PM-COLOR-P29-CORAL-LOW","T12","color_physical_lighting","physical-29-coral","artifacts/post_mvp/t12/physical/coral/low.*","TO_BE_ACQUIRED","physical_garment_or_swatch","low","controlled_neutral","color_sample","offscreen","native_capture","not_applicable","not_applicable","report level-two coral stability under low lighting or NOT_RUN","basic_color_accuracy;extended_color_accuracy;lighting_label_stability_rate;uncertain_output_rate;forced_low_evidence_label_count;color_name_margin","owner_consented_or_licensed","REQUIRED_IF_PERSONAL","REQUIRED","t12"
"PM-COLOR-P30-PINK-NEUTRAL","T12","color_physical_lighting","physical-30-pink","artifacts/post_mvp/t12/physical/pink/neutral.*","TO_BE_ACQUIRED","physical_garment_or_swatch","neutral","controlled_neutral","color_sample","offscreen","native_capture","not_applicable","not_applicable","report level-two pink stability under neutral lighting or NOT_RUN","basic_color_accuracy;extended_color_accuracy;lighting_label_stability_rate;uncertain_output_rate;forced_low_evidence_label_count;color_name_margin","owner_consented_or_licensed","REQUIRED_IF_PERSONAL","REQUIRED","t12"
"PM-COLOR-P30-PINK-WARM","T12","color_physical_lighting","physical-30-pink","artifacts/post_mvp/t12/physical/pink/warm.*","TO_BE_ACQUIRED","physical_garment_or_swatch","warm","controlled_neutral","color_sample","offscreen","native_capture","not_applicable","not_applicable","report level-two pink stability under warm lighting or NOT_RUN","basic_color_accuracy;extended_color_accuracy;lighting_label_stability_rate;uncertain_output_rate;forced_low_evidence_label_count;color_name_margin","owner_consented_or_licensed","REQUIRED_IF_PERSONAL","REQUIRED","t12"
"PM-COLOR-P30-PINK-LOW","T12","color_physical_lighting","physical-30-pink","artifacts/post_mvp/t12/physical/pink/low.*","TO_BE_ACQUIRED","physical_garment_or_swatch","low","controlled_neutral","color_sample","offscreen","native_capture","not_applicable","not_applicable","report level-two pink stability under low lighting or NOT_RUN","basic_color_accuracy;extended_color_accuracy;lighting_label_stability_rate;uncertain_output_rate;forced_low_evidence_label_count;color_name_margin","owner_consented_or_licensed","REQUIRED_IF_PERSONAL","REQUIRED","t12"
"PM-COLOR-P31-DEEP-PINK-NEUTRAL","T12","color_physical_lighting","physical-31-deep_pink","artifacts/post_mvp/t12/physical/deep_pink/neutral.*","TO_BE_ACQUIRED","physical_garment_or_swatch","neutral","controlled_neutral","color_sample","offscreen","native_capture","not_applicable","not_applicable","report level-two deep_pink stability under neutral lighting or NOT_RUN","basic_color_accuracy;extended_color_accuracy;lighting_label_stability_rate;uncertain_output_rate;forced_low_evidence_label_count;color_name_margin","owner_consented_or_licensed","REQUIRED_IF_PERSONAL","REQUIRED","t12"
"PM-COLOR-P31-DEEP-PINK-WARM","T12","color_physical_lighting","physical-31-deep_pink","artifacts/post_mvp/t12/physical/deep_pink/warm.*","TO_BE_ACQUIRED","physical_garment_or_swatch","warm","controlled_neutral","color_sample","offscreen","native_capture","not_applicable","not_applicable","report level-two deep_pink stability under warm lighting or NOT_RUN","basic_color_accuracy;extended_color_accuracy;lighting_label_stability_rate;uncertain_output_rate;forced_low_evidence_label_count;color_name_margin","owner_consented_or_licensed","REQUIRED_IF_PERSONAL","REQUIRED","t12"
"PM-COLOR-P31-DEEP-PINK-LOW","T12","color_physical_lighting","physical-31-deep_pink","artifacts/post_mvp/t12/physical/deep_pink/low.*","TO_BE_ACQUIRED","physical_garment_or_swatch","low","controlled_neutral","color_sample","offscreen","native_capture","not_applicable","not_applicable","report level-two deep_pink stability under low lighting or NOT_RUN","basic_color_accuracy;extended_color_accuracy;lighting_label_stability_rate;uncertain_output_rate;forced_low_evidence_label_count;color_name_margin","owner_consented_or_licensed","REQUIRED_IF_PERSONAL","REQUIRED","t12"
"PM-COLOR-P32-HOT-PINK-NEUTRAL","T12","color_physical_lighting","physical-32-hot_pink","artifacts/post_mvp/t12/physical/hot_pink/neutral.*","TO_BE_ACQUIRED","physical_garment_or_swatch","neutral","controlled_neutral","color_sample","offscreen","native_capture","not_applicable","not_applicable","report level-two hot_pink stability under neutral lighting or NOT_RUN","basic_color_accuracy;extended_color_accuracy;lighting_label_stability_rate;uncertain_output_rate;forced_low_evidence_label_count;color_name_margin","owner_consented_or_licensed","REQUIRED_IF_PERSONAL","REQUIRED","t12"
"PM-COLOR-P32-HOT-PINK-WARM","T12","color_physical_lighting","physical-32-hot_pink","artifacts/post_mvp/t12/physical/hot_pink/warm.*","TO_BE_ACQUIRED","physical_garment_or_swatch","warm","controlled_neutral","color_sample","offscreen","native_capture","not_applicable","not_applicable","report level-two hot_pink stability under warm lighting or NOT_RUN","basic_color_accuracy;extended_color_accuracy;lighting_label_stability_rate;uncertain_output_rate;forced_low_evidence_label_count;color_name_margin","owner_consented_or_licensed","REQUIRED_IF_PERSONAL","REQUIRED","t12"
"PM-COLOR-P32-HOT-PINK-LOW","T12","color_physical_lighting","physical-32-hot_pink","artifacts/post_mvp/t12/physical/hot_pink/low.*","TO_BE_ACQUIRED","physical_garment_or_swatch","low","controlled_neutral","color_sample","offscreen","native_capture","not_applicable","not_applicable","report level-two hot_pink stability under low lighting or NOT_RUN","basic_color_accuracy;extended_color_accuracy;lighting_label_stability_rate;uncertain_output_rate;forced_low_evidence_label_count;color_name_margin","owner_consented_or_licensed","REQUIRED_IF_PERSONAL","REQUIRED","t12"
"PM-COLOR-P33-LIGHT-PINK-NEUTRAL","T12","color_physical_lighting","physical-33-light_pink","artifacts/post_mvp/t12/physical/light_pink/neutral.*","TO_BE_ACQUIRED","physical_garment_or_swatch","neutral","controlled_neutral","color_sample","offscreen","native_capture","not_applicable","not_applicable","report level-two light_pink stability under neutral lighting or NOT_RUN","basic_color_accuracy;extended_color_accuracy;lighting_label_stability_rate;uncertain_output_rate;forced_low_evidence_label_count;color_name_margin","owner_consented_or_licensed","REQUIRED_IF_PERSONAL","REQUIRED","t12"
"PM-COLOR-P33-LIGHT-PINK-WARM","T12","color_physical_lighting","physical-33-light_pink","artifacts/post_mvp/t12/physical/light_pink/warm.*","TO_BE_ACQUIRED","physical_garment_or_swatch","warm","controlled_neutral","color_sample","offscreen","native_capture","not_applicable","not_applicable","report level-two light_pink stability under warm lighting or NOT_RUN","basic_color_accuracy;extended_color_accuracy;lighting_label_stability_rate;uncertain_output_rate;forced_low_evidence_label_count;color_name_margin","owner_consented_or_licensed","REQUIRED_IF_PERSONAL","REQUIRED","t12"
"PM-COLOR-P33-LIGHT-PINK-LOW","T12","color_physical_lighting","physical-33-light_pink","artifacts/post_mvp/t12/physical/light_pink/low.*","TO_BE_ACQUIRED","physical_garment_or_swatch","low","controlled_neutral","color_sample","offscreen","native_capture","not_applicable","not_applicable","report level-two light_pink stability under low lighting or NOT_RUN","basic_color_accuracy;extended_color_accuracy;lighting_label_stability_rate;uncertain_output_rate;forced_low_evidence_label_count;color_name_margin","owner_consented_or_licensed","REQUIRED_IF_PERSONAL","REQUIRED","t12"
"PM-COLOR-P34-PURPLE-NEUTRAL","T12","color_physical_lighting","physical-34-purple","artifacts/post_mvp/t12/physical/purple/neutral.*","TO_BE_ACQUIRED","physical_garment_or_swatch","neutral","controlled_neutral","color_sample","offscreen","native_capture","not_applicable","not_applicable","report level-two purple stability under neutral lighting or NOT_RUN","basic_color_accuracy;extended_color_accuracy;lighting_label_stability_rate;uncertain_output_rate;forced_low_evidence_label_count;color_name_margin","owner_consented_or_licensed","REQUIRED_IF_PERSONAL","REQUIRED","t12"
"PM-COLOR-P34-PURPLE-WARM","T12","color_physical_lighting","physical-34-purple","artifacts/post_mvp/t12/physical/purple/warm.*","TO_BE_ACQUIRED","physical_garment_or_swatch","warm","controlled_neutral","color_sample","offscreen","native_capture","not_applicable","not_applicable","report level-two purple stability under warm lighting or NOT_RUN","basic_color_accuracy;extended_color_accuracy;lighting_label_stability_rate;uncertain_output_rate;forced_low_evidence_label_count;color_name_margin","owner_consented_or_licensed","REQUIRED_IF_PERSONAL","REQUIRED","t12"
"PM-COLOR-P34-PURPLE-LOW","T12","color_physical_lighting","physical-34-purple","artifacts/post_mvp/t12/physical/purple/low.*","TO_BE_ACQUIRED","physical_garment_or_swatch","low","controlled_neutral","color_sample","offscreen","native_capture","not_applicable","not_applicable","report level-two purple stability under low lighting or NOT_RUN","basic_color_accuracy;extended_color_accuracy;lighting_label_stability_rate;uncertain_output_rate;forced_low_evidence_label_count;color_name_margin","owner_consented_or_licensed","REQUIRED_IF_PERSONAL","REQUIRED","t12"
"PM-COLOR-P35-INDIGO-NEUTRAL","T12","color_physical_lighting","physical-35-indigo","artifacts/post_mvp/t12/physical/indigo/neutral.*","TO_BE_ACQUIRED","physical_garment_or_swatch","neutral","controlled_neutral","color_sample","offscreen","native_capture","not_applicable","not_applicable","report level-two indigo stability under neutral lighting or NOT_RUN","basic_color_accuracy;extended_color_accuracy;lighting_label_stability_rate;uncertain_output_rate;forced_low_evidence_label_count;color_name_margin","owner_consented_or_licensed","REQUIRED_IF_PERSONAL","REQUIRED","t12"
"PM-COLOR-P35-INDIGO-WARM","T12","color_physical_lighting","physical-35-indigo","artifacts/post_mvp/t12/physical/indigo/warm.*","TO_BE_ACQUIRED","physical_garment_or_swatch","warm","controlled_neutral","color_sample","offscreen","native_capture","not_applicable","not_applicable","report level-two indigo stability under warm lighting or NOT_RUN","basic_color_accuracy;extended_color_accuracy;lighting_label_stability_rate;uncertain_output_rate;forced_low_evidence_label_count;color_name_margin","owner_consented_or_licensed","REQUIRED_IF_PERSONAL","REQUIRED","t12"
"PM-COLOR-P35-INDIGO-LOW","T12","color_physical_lighting","physical-35-indigo","artifacts/post_mvp/t12/physical/indigo/low.*","TO_BE_ACQUIRED","physical_garment_or_swatch","low","controlled_neutral","color_sample","offscreen","native_capture","not_applicable","not_applicable","report level-two indigo stability under low lighting or NOT_RUN","basic_color_accuracy;extended_color_accuracy;lighting_label_stability_rate;uncertain_output_rate;forced_low_evidence_label_count;color_name_margin","owner_consented_or_licensed","REQUIRED_IF_PERSONAL","REQUIRED","t12"
"PM-COLOR-P36-VIOLET-NEUTRAL","T12","color_physical_lighting","physical-36-violet","artifacts/post_mvp/t12/physical/violet/neutral.*","TO_BE_ACQUIRED","physical_garment_or_swatch","neutral","controlled_neutral","color_sample","offscreen","native_capture","not_applicable","not_applicable","report level-two violet stability under neutral lighting or NOT_RUN","basic_color_accuracy;extended_color_accuracy;lighting_label_stability_rate;uncertain_output_rate;forced_low_evidence_label_count;color_name_margin","owner_consented_or_licensed","REQUIRED_IF_PERSONAL","REQUIRED","t12"
"PM-COLOR-P36-VIOLET-WARM","T12","color_physical_lighting","physical-36-violet","artifacts/post_mvp/t12/physical/violet/warm.*","TO_BE_ACQUIRED","physical_garment_or_swatch","warm","controlled_neutral","color_sample","offscreen","native_capture","not_applicable","not_applicable","report level-two violet stability under warm lighting or NOT_RUN","basic_color_accuracy;extended_color_accuracy;lighting_label_stability_rate;uncertain_output_rate;forced_low_evidence_label_count;color_name_margin","owner_consented_or_licensed","REQUIRED_IF_PERSONAL","REQUIRED","t12"
"PM-COLOR-P36-VIOLET-LOW","T12","color_physical_lighting","physical-36-violet","artifacts/post_mvp/t12/physical/violet/low.*","TO_BE_ACQUIRED","physical_garment_or_swatch","low","controlled_neutral","color_sample","offscreen","native_capture","not_applicable","not_applicable","report level-two violet stability under low lighting or NOT_RUN","basic_color_accuracy;extended_color_accuracy;lighting_label_stability_rate;uncertain_output_rate;forced_low_evidence_label_count;color_name_margin","owner_consented_or_licensed","REQUIRED_IF_PERSONAL","REQUIRED","t12"
"PM-COLOR-P37-MAGENTA-NEUTRAL","T12","color_physical_lighting","physical-37-magenta","artifacts/post_mvp/t12/physical/magenta/neutral.*","TO_BE_ACQUIRED","physical_garment_or_swatch","neutral","controlled_neutral","color_sample","offscreen","native_capture","not_applicable","not_applicable","report level-two magenta stability under neutral lighting or NOT_RUN","basic_color_accuracy;extended_color_accuracy;lighting_label_stability_rate;uncertain_output_rate;forced_low_evidence_label_count;color_name_margin","owner_consented_or_licensed","REQUIRED_IF_PERSONAL","REQUIRED","t12"
"PM-COLOR-P37-MAGENTA-WARM","T12","color_physical_lighting","physical-37-magenta","artifacts/post_mvp/t12/physical/magenta/warm.*","TO_BE_ACQUIRED","physical_garment_or_swatch","warm","controlled_neutral","color_sample","offscreen","native_capture","not_applicable","not_applicable","report level-two magenta stability under warm lighting or NOT_RUN","basic_color_accuracy;extended_color_accuracy;lighting_label_stability_rate;uncertain_output_rate;forced_low_evidence_label_count;color_name_margin","owner_consented_or_licensed","REQUIRED_IF_PERSONAL","REQUIRED","t12"
"PM-COLOR-P37-MAGENTA-LOW","T12","color_physical_lighting","physical-37-magenta","artifacts/post_mvp/t12/physical/magenta/low.*","TO_BE_ACQUIRED","physical_garment_or_swatch","low","controlled_neutral","color_sample","offscreen","native_capture","not_applicable","not_applicable","report level-two magenta stability under low lighting or NOT_RUN","basic_color_accuracy;extended_color_accuracy;lighting_label_stability_rate;uncertain_output_rate;forced_low_evidence_label_count;color_name_margin","owner_consented_or_licensed","REQUIRED_IF_PERSONAL","REQUIRED","t12"
"PM-COLOR-P38-ORCHID-NEUTRAL","T12","color_physical_lighting","physical-38-orchid","artifacts/post_mvp/t12/physical/orchid/neutral.*","TO_BE_ACQUIRED","physical_garment_or_swatch","neutral","controlled_neutral","color_sample","offscreen","native_capture","not_applicable","not_applicable","report level-two orchid stability under neutral lighting or NOT_RUN","basic_color_accuracy;extended_color_accuracy;lighting_label_stability_rate;uncertain_output_rate;forced_low_evidence_label_count;color_name_margin","owner_consented_or_licensed","REQUIRED_IF_PERSONAL","REQUIRED","t12"
"PM-COLOR-P38-ORCHID-WARM","T12","color_physical_lighting","physical-38-orchid","artifacts/post_mvp/t12/physical/orchid/warm.*","TO_BE_ACQUIRED","physical_garment_or_swatch","warm","controlled_neutral","color_sample","offscreen","native_capture","not_applicable","not_applicable","report level-two orchid stability under warm lighting or NOT_RUN","basic_color_accuracy;extended_color_accuracy;lighting_label_stability_rate;uncertain_output_rate;forced_low_evidence_label_count;color_name_margin","owner_consented_or_licensed","REQUIRED_IF_PERSONAL","REQUIRED","t12"
"PM-COLOR-P38-ORCHID-LOW","T12","color_physical_lighting","physical-38-orchid","artifacts/post_mvp/t12/physical/orchid/low.*","TO_BE_ACQUIRED","physical_garment_or_swatch","low","controlled_neutral","color_sample","offscreen","native_capture","not_applicable","not_applicable","report level-two orchid stability under low lighting or NOT_RUN","basic_color_accuracy;extended_color_accuracy;lighting_label_stability_rate;uncertain_output_rate;forced_low_evidence_label_count;color_name_margin","owner_consented_or_licensed","REQUIRED_IF_PERSONAL","REQUIRED","t12"
"PM-COLOR-P39-RED-NEUTRAL","T12","color_physical_lighting","physical-39-red","artifacts/post_mvp/t12/physical/red/neutral.*","TO_BE_ACQUIRED","physical_garment_or_swatch","neutral","controlled_neutral","color_sample","offscreen","native_capture","not_applicable","not_applicable","report level-two red stability under neutral lighting or NOT_RUN","basic_color_accuracy;extended_color_accuracy;lighting_label_stability_rate;uncertain_output_rate;forced_low_evidence_label_count;color_name_margin","owner_consented_or_licensed","REQUIRED_IF_PERSONAL","REQUIRED","t12"
"PM-COLOR-P39-RED-WARM","T12","color_physical_lighting","physical-39-red","artifacts/post_mvp/t12/physical/red/warm.*","TO_BE_ACQUIRED","physical_garment_or_swatch","warm","controlled_neutral","color_sample","offscreen","native_capture","not_applicable","not_applicable","report level-two red stability under warm lighting or NOT_RUN","basic_color_accuracy;extended_color_accuracy;lighting_label_stability_rate;uncertain_output_rate;forced_low_evidence_label_count;color_name_margin","owner_consented_or_licensed","REQUIRED_IF_PERSONAL","REQUIRED","t12"
"PM-COLOR-P39-RED-LOW","T12","color_physical_lighting","physical-39-red","artifacts/post_mvp/t12/physical/red/low.*","TO_BE_ACQUIRED","physical_garment_or_swatch","low","controlled_neutral","color_sample","offscreen","native_capture","not_applicable","not_applicable","report level-two red stability under low lighting or NOT_RUN","basic_color_accuracy;extended_color_accuracy;lighting_label_stability_rate;uncertain_output_rate;forced_low_evidence_label_count;color_name_margin","owner_consented_or_licensed","REQUIRED_IF_PERSONAL","REQUIRED","t12"
"PM-COLOR-P40-MAROON-NEUTRAL","T12","color_physical_lighting","physical-40-maroon","artifacts/post_mvp/t12/physical/maroon/neutral.*","TO_BE_ACQUIRED","physical_garment_or_swatch","neutral","controlled_neutral","color_sample","offscreen","native_capture","not_applicable","not_applicable","report level-two maroon stability under neutral lighting or NOT_RUN","basic_color_accuracy;extended_color_accuracy;lighting_label_stability_rate;uncertain_output_rate;forced_low_evidence_label_count;color_name_margin","owner_consented_or_licensed","REQUIRED_IF_PERSONAL","REQUIRED","t12"
"PM-COLOR-P40-MAROON-WARM","T12","color_physical_lighting","physical-40-maroon","artifacts/post_mvp/t12/physical/maroon/warm.*","TO_BE_ACQUIRED","physical_garment_or_swatch","warm","controlled_neutral","color_sample","offscreen","native_capture","not_applicable","not_applicable","report level-two maroon stability under warm lighting or NOT_RUN","basic_color_accuracy;extended_color_accuracy;lighting_label_stability_rate;uncertain_output_rate;forced_low_evidence_label_count;color_name_margin","owner_consented_or_licensed","REQUIRED_IF_PERSONAL","REQUIRED","t12"
