case_id,task_id,category,fixture_id,asset_ref,gate_asset_status,input_kind,lighting,background,garment_type,display_mode,resolution,cvd_profile,severity,expected_observation,required_metrics,provenance_class,consent_requirement,license_requirement,owner
PM-COLOR-P29-NEUTRAL,T12,color_physical_lighting,physical-29-yellow,artifacts/post_mvp/t12/inputs/p29-neutral.*,TO_BE_ACQUIRED,image,neutral,controlled,not_applicable,not_applicable,record_actual,not_applicable,not_applicable,record yellow/yellow prediction and lighting diagnostics,basic_color_accuracy;extended_color_accuracy;lighting_label_stability_rate;uncertain_output_rate;forced_low_evidence_label_count;color_name_margin,project_capture,NOT_APPLICABLE_NO_PERSON_PREFERRED,OWNED_OR_PERMISSION_DOCUMENTED,t12
PM-COLOR-P29-WARM,T12,color_physical_lighting,physical-29-yellow,artifacts/post_mvp/t12/inputs/p29-warm.*,TO_BE_ACQUIRED,image,warm,controlled,not_applicable,not_applicable,record_actual,not_applicable,not_applicable,record yellow/yellow prediction and lighting diagnostics,basic_color_accuracy;extended_color_accuracy;lighting_label_stability_rate;uncertain_output_rate;forced_low_evidence_label_count;color_name_margin,project_capture,NOT_APPLICABLE_NO_PERSON_PREFERRED,OWNED_OR_PERMISSION_DOCUMENTED,t12
PM-COLOR-P29-LOW,T12,color_physical_lighting,physical-29-yellow,artifacts/post_mvp/t12/inputs/p29-low.*,TO_BE_ACQUIRED,image,low,controlled,not_applicable,not_applicable,record_actual,not_applicable,not_applicable,record yellow/yellow prediction and lighting diagnostics,basic_color_accuracy;extended_color_accuracy;lighting_label_stability_rate;uncertain_output_rate;forced_low_evidence_label_count;color_name_margin,project_capture,NOT_APPLICABLE_NO_PERSON_PREFERRED,OWNED_OR_PERMISSION_DOCUMENTED,t12
PM-COLOR-P30-NEUTRAL,T12,color_physical_lighting,physical-30-boundary_uncertain,artifacts/post_mvp/t12/inputs/p30-neutral.*,TO_BE_ACQUIRED,image,neutral,controlled,not_applicable,not_applicable,record_actual,not_applicable,not_applicable,emit uncertain at declared boundary,basic_color_accuracy;extended_color_accuracy;lighting_label_stability_rate;uncertain_output_rate;forced_low_evidence_label_count;color_name_margin,project_capture,NOT_APPLICABLE_NO_PERSON_PREFERRED,OWNED_OR_PERMISSION_DOCUMENTED,t12
PM-COLOR-P30-WARM,T12,color_physical_lighting,physical-30-boundary_uncertain,artifacts/post_mvp/t12/inputs/p30-warm.*,TO_BE_ACQUIRED,image,warm,controlled,not_applicable,not_applicable,record_actual,not_applicable,not_applicable,emit uncertain at declared boundary,basic_color_accuracy;extended_color_accuracy;lighting_label_stability_rate;uncertain_output_rate;forced_low_evidence_label_count;color_name_margin,project_capture,NOT_APPLICABLE_NO_PERSON_PREFERRED,OWNED_OR_PERMISSION_DOCUMENTED,t12
PM-COLOR-P30-LOW,T12,color_physical_lighting,physical-30-boundary_uncertain,artifacts/post_mvp/t12/inputs/p30-low.*,TO_BE_ACQUIRED,image,low,controlled,not_applicable,not_applicable,record_actual,not_applicable,not_applicable,emit uncertain at declared boundary,basic_color_accuracy;extended_color_accuracy;lighting_label_stability_rate;uncertain_output_rate;forced_low_evidence_label_count;color_name_margin,project_capture,NOT_APPLICABLE_NO_PERSON_PREFERRED,OWNED_OR_PERMISSION_DOCUMENTED,t12
PM-GARMENT-TOP-SIMPLE-1,T13,standalone_garment,standalone-top-1,artifacts/post_mvp/t13/inputs/top-simple-1.*,TO_BE_ACQUIRED,image,record_actual,simple,top,offscreen,record_actual,not_applicable,not_applicable,evaluate automatic upper-clothes mask and corrected dominant color; manual ROI only if explicitly selected,segmentation_iou;segmentation_adequacy_rating;segmentation_adequate_rate;automatic_mask_available_rate;dominant_color_correct_rate,project_capture,NOT_APPLICABLE_NO_PERSON_PREFERRED,OWNED_OR_PERMISSION_DOCUMENTED,t13
PM-GARMENT-TOP-SIMPLE-2,T13,standalone_garment,standalone-top-2,artifacts/post_mvp/t13/inputs/top-simple-2.*,TO_BE_ACQUIRED,image,record_actual,simple,top,offscreen,record_actual,not_applicable,not_applicable,evaluate automatic upper-clothes mask and corrected dominant color; manual ROI only if explicitly selected,segmentation_iou;segmentation_adequacy_rating;segmentation_adequate_rate;automatic_mask_available_rate;dominant_color_correct_rate,project_capture,NOT_APPLICABLE_NO_PERSON_PREFERRED,OWNED_OR_PERMISSION_DOCUMENTED,t13
PM-GARMENT-TOP-COMPLEX-1,T13,standalone_garment,standalone-top-3,artifacts/post_mvp/t13/inputs/top-complex-1.*,TO_BE_ACQUIRED,image,record_actual,complex,top,offscreen,record_actual,not_applicable,not_applicable,evaluate automatic upper-clothes mask and corrected dominant color; manual ROI only if explicitly selected,segmentation_iou;segmentation_adequacy_rating;segmentation_adequate_rate;automatic_mask_available_rate;dominant_color_correct_rate,project_capture,NOT_APPLICABLE_NO_PERSON_PREFERRED,OWNED_OR_PERMISSION_DOCUMENTED,t13
PM-GARMENT-TOP-COMPLEX-2,T13,standalone_garment,standalone-top-4,artifacts/post_mvp/t13/inputs/top-complex-2.*,TO_BE_ACQUIRED,image,record_actual,complex,top,offscreen,record_actual,not_applicable,not_applicable,evaluate automatic upper-clothes mask and corrected dominant color; manual ROI only if explicitly selected,segmentation_iou;segmentation_adequacy_rating;segmentation_adequate_rate;automatic_mask_available_rate;dominant_color_correct_rate,project_capture,NOT_APPLICABLE_NO_PERSON_PREFERRED,OWNED_OR_PERMISSION_DOCUMENTED,t13
PM-GARMENT-TROUSERS-SIMPLE-1,T13,standalone_garment,standalone-trousers-1,artifacts/post_mvp/t13/inputs/trousers-simple-1.*,TO_BE_ACQUIRED,image,record_actual,simple,trousers,offscreen,record_actual,not_applicable,not_applicable,evaluate automatic pants mask and corrected dominant color; manual ROI only if explicitly selected,segmentation_iou;segmentation_adequacy_rating;segmentation_adequate_rate;automatic_mask_available_rate;dominant_color_correct_rate,project_capture,NOT_APPLICABLE_NO_PERSON_PREFERRED,OWNED_OR_PERMISSION_DOCUMENTED,t13
PM-GARMENT-TROUSERS-SIMPLE-2,T13,standalone_garment,standalone-trousers-2,artifacts/post_mvp/t13/inputs/trousers-simple-2.*,TO_BE_ACQUIRED,image,record_actual,simple,trousers,offscreen,record_actual,not_applicable,not_applicable,evaluate automatic pants mask and corrected dominant color; manual ROI only if explicitly selected,segmentation_iou;segmentation_adequacy_rating;segmentation_adequate_rate;automatic_mask_available_rate;dominant_color_correct_rate,project_capture,NOT_APPLICABLE_NO_PERSON_PREFERRED,OWNED_OR_PERMISSION_DOCUMENTED,t13
PM-GARMENT-TROUSERS-COMPLEX-1,T13,standalone_garment,standalone-trousers-3,artifacts/post_mvp/t13/inputs/trousers-complex-1.*,TO_BE_ACQUIRED,image,record_actual,complex,trousers,offscreen,record_actual,not_applicable,not_applicable,evaluate automatic pants mask and corrected dominant color; manual ROI only if explicitly selected,segmentation_iou;segmentation_adequacy_rating;segmentation_adequate_rate;automatic_mask_available_rate;dominant_color_correct_rate,project_capture,NOT_APPLICABLE_NO_PERSON_PREFERRED,OWNED_OR_PERMISSION_DOCUMENTED,t13
PM-GARMENT-TROUSERS-COMPLEX-2,T13,standalone_garment,standalone-trousers-4,artifacts/post_mvp/t13/inputs/trousers-complex-2.*,TO_BE_ACQUIRED,image,record_actual,complex,trousers,offscreen,record_actual,not_applicable,not_applicable,evaluate automatic pants mask and corrected dominant color; manual ROI only if explicitly selected,segmentation_iou;segmentation_adequacy_rating;segmentation_adequate_rate;automatic_mask_available_rate;dominant_color_correct_rate,project_capture,NOT_APPLICABLE_NO_PERSON_PREFERRED,OWNED_OR_PERMISSION_DOCUMENTED,t13
PM-GARMENT-SKIRT-SIMPLE-1,T13,standalone_garment,standalone-skirt-1,artifacts/post_mvp/t13/inputs/skirt-simple-1.*,TO_BE_ACQUIRED,image,record_actual,simple,skirt,offscreen,record_actual,not_applicable,not_applicable,evaluate automatic skirt mask and corrected dominant color; manual ROI only if explicitly selected,segmentation_iou;segmentation_adequacy_rating;segmentation_adequate_rate;automatic_mask_available_rate;dominant_color_correct_rate,project_capture,NOT_APPLICABLE_NO_PERSON_PREFERRED,OWNED_OR_PERMISSION_DOCUMENTED,t13
PM-GARMENT-SKIRT-SIMPLE-2,T13,standalone_garment,standalone-skirt-2,artifacts/post_mvp/t13/inputs/skirt-simple-2.*,TO_BE_ACQUIRED,image,record_actual,simple,skirt,offscreen,record_actual,not_applicable,not_applicable,evaluate automatic skirt mask and corrected dominant color; manual ROI only if explicitly selected,segmentation_iou;segmentation_adequacy_rating;segmentation_adequate_rate;automatic_mask_available_rate;dominant_color_correct_rate,project_capture,NOT_APPLICABLE_NO_PERSON_PREFERRED,OWNED_OR_PERMISSION_DOCUMENTED,t13
PM-GARMENT-SKIRT-COMPLEX-1,T13,standalone_garment,standalone-skirt-3,artifacts/post_mvp/t13/inputs/skirt-complex-1.*,TO_BE_ACQUIRED,image,record_actual,complex,skirt,offscreen,record_actual,not_applicable,not_applicable,evaluate automatic skirt mask and corrected dominant color; manual ROI only if explicitly selected,segmentation_iou;segmentation_adequacy_rating;segmentation_adequate_rate;automatic_mask_available_rate;dominant_color_correct_rate,project_capture,NOT_APPLICABLE_NO_PERSON_PREFERRED,OWNED_OR_PERMISSION_DOCUMENTED,t13
PM-GARMENT-SKIRT-COMPLEX-2,T13,standalone_garment,standalone-skirt-4,artifacts/post_mvp/t13/inputs/skirt-complex-2.*,TO_BE_ACQUIRED,image,record_actual,complex,skirt,offscreen,record_actual,not_applicable,not_applicable,evaluate automatic skirt mask and corrected dominant color; manual ROI only if explicitly selected,segmentation_iou;segmentation_adequacy_rating;segmentation_adequate_rate;automatic_mask_available_rate;dominant_color_correct_rate,project_capture,NOT_APPLICABLE_NO_PERSON_PREFERRED,OWNED_OR_PERMISSION_DOCUMENTED,t13
PM-GARMENT-DRESS-SIMPLE-1,T13,standalone_garment,standalone-dress-1,artifacts/post_mvp/t13/inputs/dress-simple-1.*,TO_BE_ACQUIRED,image,record_actual,simple,dress,offscreen,record_actual,not_applicable,not_applicable,evaluate automatic dress mask and corrected dominant color; manual ROI only if explicitly selected,segmentation_iou;segmentation_adequacy_rating;segmentation_adequate_rate;automatic_mask_available_rate;dominant_color_correct_rate,project_capture,NOT_APPLICABLE_NO_PERSON_PREFERRED,OWNED_OR_PERMISSION_DOCUMENTED,t13
PM-GARMENT-DRESS-SIMPLE-2,T13,standalone_garment,standalone-dress-2,artifacts/post_mvp/t13/inputs/dress-simple-2.*,TO_BE_ACQUIRED,image,record_actual,simple,dress,offscreen,record_actual,not_applicable,not_applicable,evaluate automatic dress mask and corrected dominant color; manual ROI only if explicitly selected,segmentation_iou;segmentation_adequacy_rating;segmentation_adequate_rate;automatic_mask_available_rate;dominant_color_correct_rate,project_capture,NOT_APPLICABLE_NO_PERSON_PREFERRED,OWNED_OR_PERMISSION_DOCUMENTED,t13
PM-GARMENT-DRESS-COMPLEX-1,T13,standalone_garment,standalone-dress-3,artifacts/post_mvp/t13/inputs/dress-complex-1.*,TO_BE_ACQUIRED,image,record_actual,complex,dress,offscreen,record_actual,not_applicable,not_applicable,evaluate automatic dress mask and corrected dominant color; manual ROI only if explicitly selected,segmentation_iou;segmentation_adequacy_rating;segmentation_adequate_rate;automatic_mask_available_rate;dominant_color_correct_rate,project_capture,NOT_APPLICABLE_NO_PERSON_PREFERRED,OWNED_OR_PERMISSION_DOCUMENTED,t13
PM-GARMENT-DRESS-COMPLEX-2,T13,standalone_garment,standalone-dress-4,artifacts/post_mvp/t13/inputs/dress-complex-2.*,TO_BE_ACQUIRED,image,record_actual,complex,dress,offscreen,record_actual,not_applicable,not_applicable,evaluate automatic dress mask and corrected dominant color; manual ROI only if explicitly selected,segmentation_iou;segmentation_adequacy_rating;segmentation_adequate_rate;automatic_mask_available_rate;dominant_color_correct_rate,project_capture,NOT_APPLICABLE_NO_PERSON_PREFERRED,OWNED_OR_PERMISSION_DOCUMENTED,t13
PM-GARMENT-COAT-SIMPLE-1,T13,standalone_garment,standalone-coat-1,artifacts/post_mvp/t13/inputs/coat-simple-1.*,TO_BE_ACQUIRED,image,record_actual,simple,coat,offscreen,record_actual,not_applicable,not_applicable,evaluate automatic upper-clothes-utility-only mask and corrected dominant color; manual ROI only if explicitly selected,segmentation_iou;segmentation_adequacy_rating;segmentation_adequate_rate;automatic_mask_available_rate;dominant_color_correct_rate,project_capture,NOT_APPLICABLE_NO_PERSON_PREFERRED,OWNED_OR_PERMISSION_DOCUMENTED,t13
PM-GARMENT-COAT-SIMPLE-2,T13,standalone_garment,standalone-coat-2,artifacts/post_mvp/t13/inputs/coat-simple-2.*,TO_BE_ACQUIRED,image,record_actual,simple,coat,offscreen,record_actual,not_applicable,not_applicable,evaluate automatic upper-clothes-utility-only mask and corrected dominant color; manual ROI only if explicitly selected,segmentation_iou;segmentation_adequacy_rating;segmentation_adequate_rate;automatic_mask_available_rate;dominant_color_correct_rate,project_capture,NOT_APPLICABLE_NO_PERSON_PREFERRED,OWNED_OR_PERMISSION_DOCUMENTED,t13
PM-GARMENT-COAT-COMPLEX-1,T13,standalone_garment,standalone-coat-3,artifacts/post_mvp/t13/inputs/coat-complex-1.*,TO_BE_ACQUIRED,image,record_actual,complex,coat,offscreen,record_actual,not_applicable,not_applicable,evaluate automatic upper-clothes-utility-only mask and corrected dominant color; manual ROI only if explicitly selected,segmentation_iou;segmentation_adequacy_rating;segmentation_adequate_rate;automatic_mask_available_rate;dominant_color_correct_rate,project_capture,NOT_APPLICABLE_NO_PERSON_PREFERRED,OWNED_OR_PERMISSION_DOCUMENTED,t13
PM-GARMENT-COAT-COMPLEX-2,T13,standalone_garment,standalone-coat-4,artifacts/post_mvp/t13/inputs/coat-complex-2.*,TO_BE_ACQUIRED,image,record_actual,complex,coat,offscreen,record_actual,not_applicable,not_applicable,evaluate automatic upper-clothes-utility-only mask and corrected dominant color; manual ROI only if explicitly selected,segmentation_iou;segmentation_adequacy_rating;segmentation_adequate_rate;automatic_mask_available_rate;dominant_color_correct_rate,project_capture,NOT_APPLICABLE_NO_PERSON_PREFERRED,OWNED_OR_PERMISSION_DOCUMENTED,t13
PM-FULLSCREEN-1366X768-PRODUCT,T14,fullscreen,fullscreen-1366x768-product-dark,generated:offscreen-layout,GENERATED_AT_RUN,synthetic_patch,not_applicable,not_applicable,not_applicable,product,1366x768,not_applicable,not_applicable,fullscreen product/dark preserves aspect ratio and processing resolution with no overflow,fullscreen_toggle_success;viewport_aspect_ratio_error;processing_resolution_changed_flag;text_overflow_count,project_synthetic,NOT_APPLICABLE,Apache-2.0,t14
PM-FULLSCREEN-1366X768-DIAGNOSTIC,T14,fullscreen,fullscreen-1366x768-diagnostic-light,generated:offscreen-layout,GENERATED_AT_RUN,synthetic_patch,not_applicable,not_applicable,not_applicable,diagnostic,1366x768,not_applicable,not_applicable,fullscreen diagnostic/light preserves aspect ratio and processing resolution with no overflow,fullscreen_toggle_success;viewport_aspect_ratio_error;processing_resolution_changed_flag;text_overflow_count,project_synthetic,NOT_APPLICABLE,Apache-2.0,t14
PM-FULLSCREEN-1920X1080-PRODUCT,T14,fullscreen,fullscreen-1920x1080-product-light,generated:offscreen-layout,GENERATED_AT_RUN,synthetic_patch,not_applicable,not_applicable,not_applicable,product,1920x1080,not_applicable,not_applicable,fullscreen product/light preserves aspect ratio and processing resolution with no overflow,fullscreen_toggle_success;viewport_aspect_ratio_error;processing_resolution_changed_flag;text_overflow_count,project_synthetic,NOT_APPLICABLE,Apache-2.0,t14
PM-FULLSCREEN-1920X1080-DIAGNOSTIC,T14,fullscreen,fullscreen-1920x1080-diagnostic-dark,generated:offscreen-layout,GENERATED_AT_RUN,synthetic_patch,not_applicable,not_applicable,not_applicable,diagnostic,1920x1080,not_applicable,not_applicable,fullscreen diagnostic/dark preserves aspect ratio and processing resolution with no overflow,fullscreen_toggle_success;viewport_aspect_ratio_error;processing_resolution_changed_flag;text_overflow_count,project_synthetic,NOT_APPLICABLE,Apache-2.0,t14
PM-GATE0-BASELINE-WEBCAM-HEADLESS-60,T12-T17-GATE-0,performance_baseline,current-schp-webcam-headless-60,artifacts/post_mvp/gate0/current-baseline-raw.json,GENERATED_AT_RUN,webcam,record_actual,natural,person,headless,record_actual,deutan,1.00,record current unoptimized development-host snapshot; no target claim,processed_fps;inference_fps;source_read_to_render_ms;sensor_to_photon_ms;rss_mib;artifact_checksum_mismatch_count,local_runtime_capture,NOT_APPLICABLE_NO_FRAME_SAVED,Apache-2.0,coordinator
PM-PERF-SCHP-WEBCAM-GUI-300,T15,performance_acceptance,schp-webcam-gui-300,artifacts/post_mvp/t15/schp-gui-300.json,GENERATED_AT_RUN,webcam,record_actual,natural,person,gui,record_actual,deutan,1.00,15 s warmup plus 300 s measurement with bounded newest-frame semantics,processed_fps;inference_fps;source_read_to_render_ms;source_read_to_display_submit_ms;sensor_to_photon_ms;stage_duration_ms;mask_age_ms;processed_frame_count;dropped_capture_frame_count;dropped_inference_frame_count;degraded_frame_rate;rss_mib;latency_continuous_growth_flag;rss_continuous_growth_flag,local_runtime_capture,NOT_APPLICABLE_NO_FRAME_SAVED,Apache-2.0,t15
PM-PERF-SCHP-WEBCAM-HEADLESS-300,T15,performance_acceptance,schp-webcam-headless-300,artifacts/post_mvp/t15/schp-headless-300.json,GENERATED_AT_RUN,webcam,record_actual,natural,person,headless,record_actual,deutan,1.00,15 s warmup plus 300 s measurement with bounded newest-frame semantics,processed_fps;inference_fps;source_read_to_render_ms;source_read_to_display_submit_ms;sensor_to_photon_ms;stage_duration_ms;mask_age_ms;processed_frame_count;dropped_capture_frame_count;dropped_inference_frame_count;degraded_frame_rate;rss_mib;latency_continuous_growth_flag;rss_continuous_growth_flag,local_runtime_capture,NOT_APPLICABLE_NO_FRAME_SAVED,Apache-2.0,t15
PM-PERF-MEDIAPIPE-WEBCAM-GUI-300,T15,performance_acceptance,mediapipe-webcam-gui-300,artifacts/post_mvp/t15/mediapipe-gui-300.json,GENERATED_AT_RUN,webcam,record_actual,natural,person,gui,record_actual,deutan,1.00,15 s warmup plus 300 s measurement with bounded newest-frame semantics,processed_fps;inference_fps;source_read_to_render_ms;source_read_to_display_submit_ms;sensor_to_photon_ms;stage_duration_ms;mask_age_ms;processed_frame_count;dropped_capture_frame_count;dropped_inference_frame_count;degraded_frame_rate;rss_mib;latency_continuous_growth_flag;rss_continuous_growth_flag,local_runtime_capture,NOT_APPLICABLE_NO_FRAME_SAVED,Apache-2.0,t15
PM-PERF-MEDIAPIPE-WEBCAM-HEADLESS-300,T15,performance_acceptance,mediapipe-webcam-headless-300,artifacts/post_mvp/t15/mediapipe-headless-300.json,GENERATED_AT_RUN,webcam,record_actual,natural,person,headless,record_actual,deutan,1.00,15 s warmup plus 300 s measurement with bounded newest-frame semantics,processed_fps;inference_fps;source_read_to_render_ms;source_read_to_display_submit_ms;sensor_to_photon_ms;stage_duration_ms;mask_age_ms;processed_frame_count;dropped_capture_frame_count;dropped_inference_frame_count;degraded_frame_rate;rss_mib;latency_continuous_growth_flag;rss_continuous_growth_flag,local_runtime_capture,NOT_APPLICABLE_NO_FRAME_SAVED,Apache-2.0,t15
PM-SEVERITY-PROTAN-000,T16,severity_matrix,severity-protan-0.00,inline:frozen-confusing-pair,GENERATED_AT_RUN,synthetic_patch,digital,not_applicable,not_applicable,offscreen,64x64,protan,0.00,record Delta-E00 risk and recolor response without diagnostic claim,delta_e_original;delta_e_cvd;risk_score;recolor_applied;severity_response_consistency_rate,project_synthetic,NOT_APPLICABLE,Apache-2.0,t16
PM-SEVERITY-PROTAN-025,T16,severity_matrix,severity-protan-0.25,inline:frozen-confusing-pair,GENERATED_AT_RUN,synthetic_patch,digital,not_applicable,not_applicable,offscreen,64x64,protan,0.25,record Delta-E00 risk and recolor response without diagnostic claim,delta_e_original;delta_e_cvd;risk_score;recolor_applied;severity_response_consistency_rate,project_synthetic,NOT_APPLICABLE,Apache-2.0,t16
PM-SEVERITY-PROTAN-050,T16,severity_matrix,severity-protan-0.50,inline:frozen-confusing-pair,GENERATED_AT_RUN,synthetic_patch,digital,not_applicable,not_applicable,offscreen,64x64,protan,0.50,record Delta-E00 risk and recolor response without diagnostic claim,delta_e_original;delta_e_cvd;risk_score;recolor_applied;severity_response_consistency_rate,project_synthetic,NOT_APPLICABLE,Apache-2.0,t16
PM-SEVERITY-PROTAN-075,T16,severity_matrix,severity-protan-0.75,inline:frozen-confusing-pair,GENERATED_AT_RUN,synthetic_patch,digital,not_applicable,not_applicable,offscreen,64x64,protan,0.75,record Delta-E00 risk and recolor response without diagnostic claim,delta_e_original;delta_e_cvd;risk_score;recolor_applied;severity_response_consistency_rate,project_synthetic,NOT_APPLICABLE,Apache-2.0,t16
PM-SEVERITY-PROTAN-100,T16,severity_matrix,severity-protan-1.00,inline:frozen-confusing-pair,GENERATED_AT_RUN,synthetic_patch,digital,not_applicable,not_applicable,offscreen,64x64,protan,1.00,record Delta-E00 risk and recolor response without diagnostic claim,delta_e_original;delta_e_cvd;risk_score;recolor_applied;severity_response_consistency_rate,project_synthetic,NOT_APPLICABLE,Apache-2.0,t16
PM-GRADIENT-PROTAN-LARGE,T16,spatial_gradient,large-gradient-protan,generated:large-cielab-gradient,GENERATED_AT_RUN,synthetic_patch,digital,not_applicable,not_applicable,offscreen,640x480,protan,1.00,experimental spatial risk is finite garment-bounded and measured,spatial_risk_valid_pixel_rate;spatial_risk_outside_mask_pixel_count;spatial_risk_runtime_ms,project_synthetic,NOT_APPLICABLE,Apache-2.0,t16
PM-SEVERITY-DEUTAN-000,T16,severity_matrix,severity-deutan-0.00,inline:frozen-confusing-pair,GENERATED_AT_RUN,synthetic_patch,digital,not_applicable,not_applicable,offscreen,64x64,deutan,0.00,record Delta-E00 risk and recolor response without diagnostic claim,delta_e_original;delta_e_cvd;risk_score;recolor_applied;severity_response_consistency_rate,project_synthetic,NOT_APPLICABLE,Apache-2.0,t16
PM-SEVERITY-DEUTAN-025,T16,severity_matrix,severity-deutan-0.25,inline:frozen-confusing-pair,GENERATED_AT_RUN,synthetic_patch,digital,not_applicable,not_applicable,offscreen,64x64,deutan,0.25,record Delta-E00 risk and recolor response without diagnostic claim,delta_e_original;delta_e_cvd;risk_score;recolor_applied;severity_response_consistency_rate,project_synthetic,NOT_APPLICABLE,Apache-2.0,t16
PM-SEVERITY-DEUTAN-050,T16,severity_matrix,severity-deutan-0.50,inline:frozen-confusing-pair,GENERATED_AT_RUN,synthetic_patch,digital,not_applicable,not_applicable,offscreen,64x64,deutan,0.50,record Delta-E00 risk and recolor response without diagnostic claim,delta_e_original;delta_e_cvd;risk_score;recolor_applied;severity_response_consistency_rate,project_synthetic,NOT_APPLICABLE,Apache-2.0,t16
PM-SEVERITY-DEUTAN-075,T16,severity_matrix,severity-deutan-0.75,inline:frozen-confusing-pair,GENERATED_AT_RUN,synthetic_patch,digital,not_applicable,not_applicable,offscreen,64x64,deutan,0.75,record Delta-E00 risk and recolor response without diagnostic claim,delta_e_original;delta_e_cvd;risk_score;recolor_applied;severity_response_consistency_rate,project_synthetic,NOT_APPLICABLE,Apache-2.0,t16
PM-SEVERITY-DEUTAN-100,T16,severity_matrix,severity-deutan-1.00,inline:frozen-confusing-pair,GENERATED_AT_RUN,synthetic_patch,digital,not_applicable,not_applicable,offscreen,64x64,deutan,1.00,record Delta-E00 risk and recolor response without diagnostic claim,delta_e_original;delta_e_cvd;risk_score;recolor_applied;severity_response_consistency_rate,project_synthetic,NOT_APPLICABLE,Apache-2.0,t16
PM-GRADIENT-DEUTAN-LARGE,T16,spatial_gradient,large-gradient-deutan,generated:large-cielab-gradient,GENERATED_AT_RUN,synthetic_patch,digital,not_applicable,not_applicable,offscreen,640x480,deutan,1.00,experimental spatial risk is finite garment-bounded and measured,spatial_risk_valid_pixel_rate;spatial_risk_outside_mask_pixel_count;spatial_risk_runtime_ms,project_synthetic,NOT_APPLICABLE,Apache-2.0,t16
PM-SEVERITY-TRITAN-000,T16,severity_matrix,severity-tritan-0.00,inline:frozen-confusing-pair,GENERATED_AT_RUN,synthetic_patch,digital,not_applicable,not_applicable,offscreen,64x64,tritan,0.00,record Delta-E00 risk and recolor response without diagnostic claim,delta_e_original;delta_e_cvd;risk_score;recolor_applied;severity_response_consistency_rate,project_synthetic,NOT_APPLICABLE,Apache-2.0,t16
PM-SEVERITY-TRITAN-025,T16,severity_matrix,severity-tritan-0.25,inline:frozen-confusing-pair,GENERATED_AT_RUN,synthetic_patch,digital,not_applicable,not_applicable,offscreen,64x64,tritan,0.25,record Delta-E00 risk and recolor response without diagnostic claim,delta_e_original;delta_e_cvd;risk_score;recolor_applied;severity_response_consistency_rate,project_synthetic,NOT_APPLICABLE,Apache-2.0,t16
PM-SEVERITY-TRITAN-050,T16,severity_matrix,severity-tritan-0.50,inline:frozen-confusing-pair,GENERATED_AT_RUN,synthetic_patch,digital,not_applicable,not_applicable,offscreen,64x64,tritan,0.50,record Delta-E00 risk and recolor response without diagnostic claim,delta_e_original;delta_e_cvd;risk_score;recolor_applied;severity_response_consistency_rate,project_synthetic,NOT_APPLICABLE,Apache-2.0,t16
PM-SEVERITY-TRITAN-075,T16,severity_matrix,severity-tritan-0.75,inline:frozen-confusing-pair,GENERATED_AT_RUN,synthetic_patch,digital,not_applicable,not_applicable,offscreen,64x64,tritan,0.75,record Delta-E00 risk and recolor response without diagnostic claim,delta_e_original;delta_e_cvd;risk_score;recolor_applied;severity_response_consistency_rate,project_synthetic,NOT_APPLICABLE,Apache-2.0,t16
PM-SEVERITY-TRITAN-100,T16,severity_matrix,severity-tritan-1.00,inline:frozen-confusing-pair,GENERATED_AT_RUN,synthetic_patch,digital,not_applicable,not_applicable,offscreen,64x64,tritan,1.00,record Delta-E00 risk and recolor response without diagnostic claim,delta_e_original;delta_e_cvd;risk_score;recolor_applied;severity_response_consistency_rate,project_synthetic,NOT_APPLICABLE,Apache-2.0,t16
PM-GRADIENT-TRITAN-LARGE,T16,spatial_gradient,large-gradient-tritan,generated:large-cielab-gradient,GENERATED_AT_RUN,synthetic_patch,digital,not_applicable,not_applicable,offscreen,640x480,tritan,1.00,experimental spatial risk is finite garment-bounded and measured,spatial_risk_valid_pixel_rate;spatial_risk_outside_mask_pixel_count;spatial_risk_runtime_ms,project_synthetic,NOT_APPLICABLE,Apache-2.0,t16
PM-RELEASE-WEBCAM,T17,release_gate,release-webcam,generated_or_runtime,GENERATED_AT_RUN,webcam,record_actual,record_actual,record_actual,gui,record_actual,deutan,1.00,default webcam run completes without unhandled failure and preserves privacy/containment contracts,test_pass_count;test_fail_count;privacy_default_saved_frame_count;fatal_error_count;artifact_checksum_mismatch_count;unconsented_tracked_media_count,project_runtime_or_synthetic,NOT_APPLICABLE_UNLESS_PERSONAL_CAPTURE,Apache-2.0,t17
PM-RELEASE-VIDEO,T17,release_gate,release-video,artifacts/t11-handoff/fallback_mediapipe.avi,AVAILABLE_IGNORED,video,record_actual,record_actual,record_actual,gui,record_actual,deutan,1.00,deterministic fallback video completes without unhandled failure and preserves privacy/containment contracts,test_pass_count;test_fail_count;privacy_default_saved_frame_count;fatal_error_count;artifact_checksum_mismatch_count;unconsented_tracked_media_count,project_runtime_or_synthetic,NOT_APPLICABLE_UNLESS_PERSONAL_CAPTURE,Apache-2.0,t17
PM-RELEASE-FULLSCREEN-1366,T17,release_gate,release-fullscreen-1366,generated_or_runtime,GENERATED_AT_RUN,synthetic_patch,record_actual,record_actual,record_actual,offscreen,1366x768,deutan,1.00,fullscreen 1366x768 completes without unhandled failure and preserves privacy/containment contracts,test_pass_count;test_fail_count;privacy_default_saved_frame_count;fatal_error_count;artifact_checksum_mismatch_count;unconsented_tracked_media_count,project_runtime_or_synthetic,NOT_APPLICABLE_UNLESS_PERSONAL_CAPTURE,Apache-2.0,t17
